dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	102885	id_143756	102782	id_143616
1.0	149938	id_208989	2424	id_3458
0.96	70350	id_99352	62651	id_89086
1.0	94627	id_132238	32157	id_45801
0.95	161515	id_225102	62357	id_88632
1.0	99697	id_139297	34263	id_48902
1.0	179492	id_249384	179426	id_249318
1.0	174417	id_243064	105667	id_147589
0.94	139236	id_193981	70365	id_99367
1.0	178953	id_248728	26834	id_38008
1.0	121897	id_170080	121893	id_170075
1.0	119786	id_167052	119782	id_167046
1.0	69870	id_98538	56353	id_80432
1.0	24738	id_35290	24716	id_35267
1.0	119491	id_166685	119477	id_166636
1.0	138511	id_192951	138497	id_192937
0.89	65583	id_92866	65533	id_92804
1.0	103040	id_143997	41018	id_58434
1.0	161166	id_224731	17118	id_24769
1.0	53281	id_75711	53250	id_75680
1.0	170796	id_238074	62226	id_88453
1.0	87134	id_123116	87119	id_123101
1.0	165170	id_230130	165163	id_230123
1.0	63856	id_90563	61310	id_87310
1.0	57795	id_82227	57742	id_82174
1.0	27341	id_38735	25180	id_35858
0.9	153866	id_214443	33580	id_47662
1.0	104673	id_146364	29394	id_41740
1.0	76426	id_108541	76419	id_108534
1.0	132803	id_185279	132688	id_185152
1.0	66110	id_93543	9629	id_14089
1.0	107310	id_149964	46067	id_65813
1.0	132803	id_185279	132685	id_185149
1.0	97783	id_136516	97778	id_136511
1.0	108310	id_151439	8198	id_12132
1.0	180254	id_250383	144959	id_202019
1.0	184246	id_256399	102176	id_142786
1.0	178973	id_248778	178967	id_248772
1.0	127921	id_178563	27584	id_39219
1.0	140844	id_196542	140725	id_196418
0.9	144697	id_201754	139267	id_194070
1.0	84205	id_119098	84187	id_119079
1.0	172582	id_240398	107284	id_149890
1.0	171174	id_238535	171164	id_238525
1.0	84205	id_119098	84183	id_119075
1.0	106873	id_149329	59571	id_84752
1.0	84205	id_119098	84185	id_119077
1.0	171884	id_239537	27719	id_39555
1.0	139236	id_193981	21371	id_30768
1.0	94794	id_132468	91043	id_127805
1.0	186266	id_258833	186252	id_258819
1.0	78404	id_111527	59049	id_84068
1.0	84205	id_119098	84173	id_119065
0.92	151352	id_211026	106908	id_149365
1.0	130685	id_182404	130670	id_182389
1.0	64821	id_91915	64819	id_91912
1.0	87612	id_123753	87602	id_123743
0.95	65500	id_92769	65480	id_92747
1.0	142411	id_198599	142279	id_198467
1.0	84205	id_119098	84167	id_119059
0.95	62651	id_89086	60355	id_85934
1.0	84205	id_119098	84162	id_119054
0.9	21915	id_31446	21719	id_31248
1.0	84205	id_119098	84163	id_119055
1.0	90672	id_127359	90669	id_127356
0.94	56776	id_80994	26796	id_37970
1.0	143389	id_200013	143349	id_199971
1.0	180958	id_251429	112694	id_157233
1.0	156011	id_217729	156005	id_217723
1.0	50407	id_71815	46043	id_65732
1.0	84205	id_119098	84157	id_119049
1.0	84205	id_119098	84150	id_119042
1.0	44923	id_64110	44922	id_64109
1.0	84205	id_119098	84152	id_119044
1.0	84205	id_119098	84153	id_119045
1.0	104295	id_145926	104265	id_145896
1.0	139268	id_194071	46021	id_65679
1.0	185756	id_258196	121988	id_170182
1.0	50612	id_72028	50249	id_71650
0.98	161456	id_225038	69865	id_98531
1.0	133991	id_186953	133983	id_186945
1.0	139265	id_194064	27341	id_38735
1.0	90672	id_127359	90655	id_127342
1.0	151542	id_211217	151516	id_211191
1.0	186376	id_259017	141524	id_197561
1.0	69855	id_98511	9608	id_14064
1.0	32267	id_45968	32229	id_45927
1.0	91774	id_128864	18442	id_26794
1.0	101017	id_141323	27331	id_38698
1.0	96507	id_134612	96489	id_134594
1.0	84205	id_119098	84198	id_119091
1.0	124976	id_174384	124965	id_174373
1.0	84205	id_119098	84191	id_119083
1.0	84205	id_119098	84192	id_119084
1.0	112160	id_156537	31436	id_44897
1.0	161455	id_225037	56763	id_80981
1.0	80662	id_114558	80623	id_114519
1.0	127108	id_177382	127089	id_177363
1.0	43141	id_61582	27350	id_38758
1.0	178923	id_248642	178918	id_248637
1.0	142683	id_198874	142198	id_198386
0.89	44673	id_63752	44584	id_63663
0.94	75139	id_107003	7263	id_10790
0.89	186441	id_259109	89930	id_126559
1.0	84138	id_119030	84046	id_118933
1.0	84138	id_119030	84054	id_118941
1.0	76482	id_108599	5218	id_7738
1.0	92865	id_130010	91982	id_129103
1.0	46068	id_65816	1898	id_2776
0.95	161086	id_224641	46023	id_65683
1.0	57454	id_81796	57382	id_81724
1.0	128519	id_179365	32081	id_45705
1.0	172662	id_240615	3886	id_5786
1.0	124310	id_173423	124309	id_173422
1.0	163777	id_228315	163709	id_228243
1.0	84138	id_119030	84056	id_118943
1.0	138145	id_192530	67359	id_95346
1.0	82804	id_117369	82277	id_116794
1.0	100183	id_140010	74529	id_106047
1.0	84138	id_119030	84060	id_118947
1.0	30075	id_42817	29922	id_42641
1.0	84205	id_119098	84204	id_119097
1.0	111780	id_156000	85626	id_120996
1.0	84138	id_119030	84067	id_118954
1.0	122295	id_170633	11776	id_17070
1.0	84138	id_119030	84070	id_118957
1.0	57454	id_81796	57399	id_81741
1.0	100725	id_140812	100664	id_140751
1.0	120455	id_167988	43125	id_61562
1.0	161416	id_224998	22032	id_31621
1.0	111951	id_156214	111913	id_156176
1.0	124780	id_174117	86611	id_122250
0.93	69047	id_97383	41773	id_59685
1.0	104702	id_146393	77475	id_109886
0.94	134473	id_187579	69131	id_97470
1.0	142206	id_198394	142203	id_198391
1.0	81860	id_116289	29807	id_42515
1.0	57454	id_81796	57328	id_81670
1.0	152982	id_213214	23835	id_34062
1.0	139270	id_194078	26649	id_37820
1.0	101588	id_142050	79196	id_112588
1.0	12784	id_18461	3374	id_5038
0.98	47328	id_67739	28184	id_40133
1.0	68612	id_96832	68499	id_96715
1.0	84138	id_119030	84007	id_118894
1.0	23199	id_33242	23190	id_33233
1.0	84138	id_119030	84005	id_118892
1.0	84138	id_119030	84001	id_118887
1.0	129723	id_181132	129716	id_181125
1.0	156771	id_218777	130651	id_182357
1.0	47863	id_68298	47650	id_68061
1.0	149945	id_208996	2433	id_3467
0.92	181819	id_252529	131732	id_183846
1.0	101345	id_141771	101334	id_141760
1.0	57454	id_81796	57331	id_81673
1.0	54811	id_77980	54790	id_77959
0.93	75930	id_108001	31279	id_44672
1.0	77474	id_109885	77466	id_109877
1.0	174643	id_243367	102049	id_142644
0.89	172659	id_240610	59566	id_84746
1.0	174643	id_243367	102042	id_142636
1.0	78544	id_111668	78536	id_111660
1.0	111951	id_156214	111948	id_156211
1.0	84138	id_119030	84029	id_118916
1.0	106868	id_149324	97296	id_135951
1.0	151590	id_211268	151532	id_211207
1.0	167198	id_232975	167125	id_232902
1.0	159340	id_222052	159273	id_221982
1.0	91938	id_129045	91024	id_127784
1.0	104575	id_146265	35410	id_50623
1.0	182192	id_253044	110893	id_154873
1.0	84138	id_119030	84039	id_118926
1.0	84138	id_119030	84037	id_118924
1.0	85597	id_120965	85341	id_120694
1.0	165122	id_230082	165039	id_229999
1.0	171944	id_239597	4823	id_7237
1.0	150157	id_209257	34235	id_48849
1.0	72281	id_102690	72244	id_102644
0.91	152302	id_212314	32148	id_45773
1.0	125281	id_174802	55399	id_78883
1.0	122	id_122	51	id_51
1.0	165637	id_230772	165611	id_230736
1.0	51791	id_73529	51779	id_73517
1.0	50488	id_71897	28607	id_40623
1.0	71311	id_100749	71301	id_100737
1.0	161166	id_224731	17278	id_24980
0.95	157012	id_219072	132686	id_185150
1.0	168683	id_235075	91949	id_129056
0.96	166444	id_231997	12856	id_18538
0.89	171951	id_239605	37394	id_53698
1.0	118789	id_165890	118769	id_165869
1.0	126700	id_176638	126678	id_176616
1.0	14791	id_21422	14769	id_21400
0.95	143244	id_199840	112227	id_156630
1.0	57660	id_82068	21980	id_31523
1.0	163712	id_228246	14005	id_20177
1.0	129568	id_180885	129490	id_180790
1.0	108270	id_151358	108217	id_151271
1.0	62321	id_88566	62023	id_88243
1.0	122	id_122	25	id_25
1.0	124780	id_174117	1893	id_2761
1.0	52236	id_74261	7283	id_10849
1.0	117598	id_163969	117530	id_163899
1.0	74911	id_106621	3426	id_5136
1.0	134477	id_187587	28131	id_40027
0.9	161484	id_225071	105775	id_147835
1.0	124777	id_174100	46362	id_66321
1.0	84470	id_119682	84454	id_119666
1.0	106894	id_149351	2475	id_3589
0.98	55803	id_79580	55780	id_79557
1.0	120113	id_167529	115402	id_160995
0.9	113619	id_158542	40400	id_57576
1.0	122585	id_171033	97779	id_136512
0.92	161461	id_225043	29402	id_41748
1.0	161279	id_224861	54420	id_77361
1.0	114185	id_159435	113918	id_159161
1.0	180246	id_250375	46830	id_67018
1.0	129594	id_180919	113845	id_159085
1.0	89739	id_126305	89716	id_126282
1.0	90290	id_126956	90289	id_126955
1.0	90290	id_126956	90287	id_126953
1.0	180246	id_250375	46834	id_67025
1.0	107644	id_150526	27221	id_38533
1.0	90635	id_127306	90567	id_127233
1.0	122701	id_171225	96550	id_134696
1.0	74278	id_105593	74260	id_105575
0.97	161008	id_224560	141426	id_197453
1.0	75041	id_106896	75035	id_106890
1.0	178526	id_248235	178425	id_248134
1.0	179643	id_249648	71257	id_100649
1.0	110454	id_154314	110445	id_154305
1.0	47500	id_67911	35410	id_50623
1.0	139567	id_194564	66128	id_93574
1.0	147081	id_205013	74403	id_105796
1.0	110454	id_154314	110453	id_154313
1.0	12039	id_17460	11980	id_17401
1.0	80425	id_114291	80405	id_114271
1.0	162386	id_226494	150015	id_209079
1.0	72110	id_102449	22035	id_31624
1.0	65661	id_92959	65574	id_92848
0.95	120471	id_168083	112830	id_157494
0.88	44647	id_63726	44560	id_63637
1.0	172444	id_240199	172427	id_240182
1.0	52739	id_74982	52715	id_74957
1.0	38712	id_55334	38686	id_55308
1.0	34021	id_48352	27314	id_38660
1.0	38712	id_55334	38692	id_55314
1.0	38712	id_55334	38693	id_55315
1.0	171872	id_239525	36294	id_52102
1.0	149089	id_207881	9547	id_14003
1.0	175987	id_245087	175980	id_245080
1.0	67788	id_95826	67572	id_95598
1.0	175987	id_245087	175983	id_245083
1.0	136401	id_190263	136369	id_190222
0.94	159443	id_222190	113417	id_158314
1.0	136289	id_190120	136191	id_189986
0.95	178712	id_248421	151665	id_211360
1.0	22761	id_32686	22704	id_32628
1.0	136243	id_190053	15547	id_22480
1.0	124778	id_174109	96566	id_134714
0.91	11138	id_16050	11116	id_16028
1.0	40283	id_57401	40266	id_57384
0.98	122950	id_171699	122702	id_171226
1.0	21998	id_31549	21846	id_31377
1.0	93556	id_130892	93517	id_130852
1.0	132803	id_185279	132796	id_185271
1.0	92171	id_129307	92074	id_129210
1.0	45248	id_64557	45209	id_64518
1.0	44673	id_63752	44609	id_63688
0.89	139259	id_194042	22043	id_31645
1.0	113957	id_159201	113924	id_159167
1.0	177276	id_246690	177249	id_246662
1.0	44845	id_64011	44807	id_63970
0.92	118966	id_166097	21042	id_30295
0.92	93765	id_131120	73174	id_104219
1.0	128554	id_179416	128532	id_179378
0.99	107113	id_149582	80191	id_113946
0.92	185108	id_257419	193	id_194
1.0	74212	id_105527	74181	id_105496
1.0	141808	id_197887	141785	id_197864
0.98	165218	id_230178	165034	id_229994
1.0	139259	id_194042	46038	id_65714
1.0	138605	id_193076	120473	id_168096
0.9	82169	id_116647	34400	id_49445
1.0	163507	id_227997	163499	id_227989
1.0	34557	id_49604	34554	id_49601
0.94	171882	id_239535	37471	id_53785
1.0	65450	id_92712	65449	id_92710
1.0	104673	id_146364	29406	id_41752
1.0	172358	id_240113	123897	id_172789
1.0	80384	id_114250	69868	id_98535
1.0	46055	id_65760	28607	id_40623
1.0	140844	id_196542	140829	id_196526
1.0	136330	id_190177	114521	id_159796
1.0	179459	id_249351	179404	id_249296
1.0	87106	id_123088	41673	id_59478
1.0	161173	id_224740	158908	id_221598
0.98	141293	id_197182	91939	id_129046
1.0	104575	id_146265	74911	id_106621
1.0	98147	id_137051	27777	id_39614
1.0	120456	id_167996	119475	id_166632
1.0	145739	id_203098	121126	id_168978
1.0	122866	id_171572	122858	id_171563
1.0	139893	id_195150	56535	id_80655
1.0	73114	id_104151	73089	id_104124
0.88	132471	id_184838	126744	id_176711
1.0	118648	id_165656	118549	id_165446
1.0	47169	id_67484	46974	id_67278
1.0	18486	id_26864	18474	id_26851
0.96	43425	id_61974	43420	id_61968
1.0	184896	id_257146	101325	id_141746
1.0	183342	id_254937	171368	id_238795
1.0	87134	id_123116	87073	id_123055
1.0	132095	id_184288	132042	id_184235
1.0	181353	id_251882	181343	id_251872
1.0	27124	id_38435	27076	id_38387
1.0	181353	id_251882	181344	id_251873
1.0	147586	id_205576	147583	id_205573
1.0	77685	id_110296	77673	id_110284
0.9	77979	id_111044	21935	id_31477
1.0	81969	id_116406	29394	id_41740
0.99	174641	id_243365	12856	id_18538
0.91	187365	id_260274	178712	id_248421
1.0	148679	id_207241	148645	id_207207
1.0	90609	id_127275	90533	id_127199
0.96	161518	id_225105	34400	id_49445
1.0	115418	id_161011	115389	id_160982
1.0	31401	id_44826	31386	id_44811
1.0	57628	id_81980	57495	id_81844
1.0	151921	id_211785	151906	id_211767
1.0	23700	id_33890	23637	id_33827
1.0	185818	id_258261	185814	id_258257
1.0	185471	id_257901	104117	id_145623
1.0	124653	id_173887	124629	id_173855
1.0	65271	id_92475	17266	id_24952
1.0	6656	id_9866	6615	id_9825
1.0	65271	id_92475	17264	id_24950
1.0	65271	id_92475	17265	id_24951
1.0	65271	id_92475	17269	id_24961
1.0	65271	id_92475	17262	id_24948
1.0	65271	id_92475	17263	id_24949
0.92	178687	id_248396	27251	id_38564
0.94	166023	id_231259	9548	id_14004
0.97	107077	id_149541	27328	id_38695
1.0	152584	id_212715	152576	id_212707
1.0	185818	id_258261	185805	id_258248
1.0	67577	id_95604	67501	id_95524
0.93	88519	id_124838	86071	id_121585
1.0	38608	id_55229	38589	id_55210
1.0	94880	id_132556	94814	id_132488
1.0	34390	id_49433	21980	id_31523
1.0	129718	id_181127	123304	id_172125
1.0	134473	id_187579	69009	id_97344
1.0	70843	id_100046	70842	id_100045
1.0	91024	id_127784	21034	id_30278
1.0	101168	id_141499	101158	id_141489
1.0	100686	id_140773	34333	id_49092
1.0	168195	id_234377	168189	id_234371
1.0	149068	id_207857	11718	id_16993
1.0	104670	id_146361	35410	id_50623
1.0	124777	id_174100	46058	id_65772
1.0	145333	id_202549	78094	id_111176
1.0	185471	id_257901	104115	id_145621
1.0	165589	id_230709	38870	id_55584
1.0	124786	id_174153	124306	id_173418
1.0	170943	id_238222	135989	id_189610
1.0	66047	id_93461	22202	id_31919
1.0	5750	id_8544	5748	id_8541
0.94	166023	id_231259	9589	id_14045
1.0	123335	id_172159	123332	id_172156
1.0	78507	id_111630	78482	id_111605
1.0	151921	id_211785	126993	id_177139
1.0	183937	id_255840	48046	id_68597
1.0	74912	id_106622	62118	id_88345
1.0	167674	id_233632	22039	id_31636
1.0	167674	id_233632	22040	id_31637
1.0	172593	id_240496	172586	id_240448
1.0	19336	id_27968	19333	id_27962
1.0	57491	id_81840	57435	id_81777
1.0	84879	id_120178	84824	id_120123
1.0	139818	id_195013	139810	id_195005
1.0	142948	id_199294	62157	id_88384
1.0	7274	id_10829	4727	id_7099
1.0	172593	id_240496	172592	id_240482
1.0	152584	id_212715	152550	id_212662
1.0	113962	id_159206	113943	id_159187
1.0	141760	id_197839	141742	id_197821
1.0	161416	id_224998	12784	id_18461
1.0	90588	id_127254	90441	id_127107
1.0	144692	id_201745	144630	id_201673
1.0	60142	id_85611	60130	id_85599
1.0	36114	id_51782	36088	id_51756
0.95	78287	id_111399	43134	id_61574
1.0	56145	id_80034	56090	id_79975
1.0	106155	id_148372	106106	id_148313
0.91	99363	id_138905	72084	id_102423
1.0	14005	id_20177	11166	id_16078
1.0	144436	id_201474	78424	id_111547
0.9	82699	id_117248	54329	id_77180
1.0	113614	id_158537	113537	id_158456
1.0	141860	id_197945	83941	id_118822
1.0	48779	id_69623	48774	id_69618
1.0	125281	id_174802	121126	id_168978
1.0	109261	id_152485	67739	id_95777
0.96	34985	id_50055	34931	id_49999
1.0	37449	id_53761	37403	id_53708
1.0	139419	id_194352	139391	id_194324
1.0	154959	id_215934	154936	id_215898
0.91	81018	id_114995	28369	id_40318
1.0	139424	id_194370	139395	id_194328
0.93	67938	id_95986	21843	id_31374
1.0	87159	id_123141	43072	id_61505
1.0	74738	id_106354	74737	id_106353
0.92	45906	id_65502	45890	id_65486
1.0	74738	id_106354	74731	id_106347
0.88	131732	id_183846	8017	id_11858
1.0	131179	id_183100	36531	id_52466
0.88	40568	id_57855	40563	id_57850
0.9	150385	id_209530	68134	id_96226
0.9	147318	id_205262	50139	id_71496
0.9	172831	id_240802	40400	id_57576
1.0	131179	id_183100	36523	id_52458
1.0	21034	id_30278	12846	id_18528
1.0	48779	id_69623	48743	id_69587
1.0	179023	id_248828	179006	id_248811
1.0	158898	id_221576	75246	id_107133
1.0	74460	id_105876	74356	id_105712
1.0	54599	id_77677	54571	id_77640
1.0	168683	id_235075	76482	id_108599
1.0	146483	id_204202	77166	id_109468
1.0	105799	id_147906	5597	id_8193
1.0	74460	id_105876	74368	id_105726
1.0	27326	id_38693	27321	id_38686
1.0	161547	id_225139	2169	id_3124
1.0	112832	id_157496	25502	id_36379
0.95	167668	id_233626	43701	id_62272
0.97	16674	id_24109	16668	id_24098
1.0	184626	id_256834	96550	id_134696
0.93	34985	id_50055	34920	id_49986
0.93	135122	id_188488	50918	id_72407
1.0	18006	id_26233	7122	id_10609
1.0	165822	id_231021	165746	id_230941
1.0	85607	id_120976	85584	id_120952
1.0	49464	id_70497	49462	id_70495
0.93	82063	id_116505	82058	id_116500
1.0	109340	id_152567	109143	id_152363
1.0	117945	id_164499	45105	id_64392
1.0	97870	id_136613	97814	id_136550
1.0	174554	id_243278	174531	id_243255
1.0	183635	id_255330	183631	id_255325
0.88	131732	id_183846	8041	id_11882
0.94	7957	id_11797	7956	id_11796
1.0	154550	id_215339	154548	id_215337
1.0	21371	id_30768	12856	id_18538
1.0	109340	id_152567	109158	id_152380
0.95	162920	id_227239	162875	id_227188
1.0	11642	id_16888	11640	id_16886
1.0	181436	id_251967	81641	id_115850
1.0	85597	id_120965	85017	id_120359
1.0	22307	id_32164	22293	id_32150
1.0	157318	id_219601	157300	id_219583
1.0	174643	id_243367	46039	id_65718
1.0	68327	id_96494	1897	id_2768
1.0	124312	id_173425	124311	id_173424
1.0	127641	id_178183	127635	id_178176
1.0	124312	id_173425	124310	id_173423
1.0	28937	id_41084	28936	id_41083
1.0	28937	id_41084	28934	id_41080
1.0	124312	id_173425	124309	id_173422
1.0	125619	id_175216	125584	id_175181
1.0	179467	id_249359	179408	id_249300
1.0	43173	id_61646	43160	id_61625
0.89	94806	id_132480	55310	id_78738
1.0	128695	id_179592	128653	id_179549
1.0	46377	id_66362	18446	id_26805
0.94	159443	id_222190	43705	id_62276
1.0	178889	id_248608	178867	id_248581
1.0	163848	id_228388	163705	id_228239
1.0	98729	id_138000	98725	id_137996
1.0	126304	id_176071	21848	id_31379
1.0	46869	id_67062	39429	id_56262
1.0	83965	id_118850	83952	id_118837
1.0	83965	id_118850	83953	id_118838
1.0	83965	id_118850	83954	id_118839
1.0	83965	id_118850	83957	id_118842
1.0	83965	id_118850	83958	id_118843
0.94	167169	id_232946	161461	id_225043
1.0	148145	id_206412	45030	id_64258
1.0	70146	id_98854	70113	id_98820
1.0	15728	id_22733	15725	id_22730
1.0	83965	id_118850	83962	id_118847
1.0	175765	id_244794	175761	id_244790
1.0	83965	id_118850	83964	id_118849
1.0	175765	id_244794	175762	id_244791
1.0	184011	id_255975	59619	id_84809
1.0	83965	id_118850	83960	id_118845
1.0	158447	id_221048	25158	id_35836
1.0	83965	id_118850	83961	id_118846
1.0	141874	id_197963	61384	id_87431
1.0	168221	id_234405	168173	id_234345
1.0	105781	id_147845	42185	id_60351
1.0	183379	id_254994	183376	id_254991
1.0	107299	id_149937	66560	id_94181
1.0	125010	id_174418	124966	id_174374
1.0	180948	id_251411	122993	id_171756
1.0	9580	id_14036	9529	id_13983
0.93	122049	id_170252	113762	id_158878
0.9	55217	id_78644	27285	id_38598
0.94	90251	id_126902	70341	id_99343
1.0	86608	id_122234	7284	id_10850
1.0	125210	id_174665	3836	id_5736
1.0	164085	id_228672	6988	id_10380
0.9	145794	id_203167	95416	id_133219
0.91	187365	id_260274	178664	id_248373
